date,zone,temp_celsius
7/30/2017 12:00,Thimbirigasyaya,26.492096
7/31/2017 12:00,Colombo,26.481476
7/31/2017 12:00,Dehiwala,26.481476
7/31/2017 12:00,Homagama,26.194366
7/31/2017 12:00,Kaduwela,26.147491
7/31/2017 12:00,Kesbewa,26.458038
7/31/2017 12:00,Kolonnawa,26.481476
7/31/2017 12:00,Maharagama,26.481476
7/31/2017 12:00,Moratuwa,26.458038
7/31/2017 12:00,Padukka,25.469757
7/31/2017 12:00,Ratmalana,26.458038
7/31/2017 12:00,Seethawaka,25.47464
7/31/2017 12:00,Sri Jayawardanapura Kotte,26.481476
7/31/2017 12:00,Thimbirigasyaya,26.481476
8/1/2017 12:00,Colombo,27.320404
8/1/2017 12:00,Dehiwala,27.320404
8/1/2017 12:00,Homagama,27.113373
8/1/2017 12:00,Kaduwela,27.02353
8/1/2017 12:00,Kesbewa,27.38095
8/1/2017 12:00,Kolonnawa,27.320404
8/1/2017 12:00,Maharagama,27.320404
8/1/2017 12:00,Moratuwa,27.38095
8/1/2017 12:00,Padukka,26.447357
8/1/2017 12:00,Ratmalana,27.38095
8/1/2017 12:00,Seethawaka,26.432709
8/1/2017 12:00,Sri Jayawardanapura Kotte,27.320404
8/1/2017 12:00,Thimbirigasyaya,27.320404
8/2/2017 12:00,Colombo,27.4794
8/2/2017 12:00,Dehiwala,27.4794
8/2/2017 12:00,Homagama,27.218658
8/2/2017 12:00,Kaduwela,27.17862
8/2/2017 12:00,Kesbewa,27.44815
8/2/2017 12:00,Kolonnawa,27.4794
8/2/2017 12:00,Maharagama,27.4794
8/2/2017 12:00,Moratuwa,27.44815
8/2/2017 12:00,Padukka,26.439362
8/2/2017 12:00,Ratmalana,27.44815
8/2/2017 12:00,Seethawaka,26.517487
8/2/2017 12:00,Sri Jayawardanapura Kotte,27.4794
8/2/2017 12:00,Thimbirigasyaya,27.4794
8/3/2017 12:00,Colombo,27.154694
8/3/2017 12:00,Dehiwala,27.154694
8/3/2017 12:00,Homagama,26.836334
8/3/2017 12:00,Kaduwela,26.750397
8/3/2017 12:00,Kesbewa,27.19571
8/3/2017 12:00,Kolonnawa,27.154694
8/3/2017 12:00,Maharagama,27.154694
8/3/2017 12:00,Moratuwa,27.19571
8/3/2017 12:00,Padukka,25.946686
8/3/2017 12:00,Ratmalana,27.19571
8/3/2017 12:00,Seethawaka,25.969147
8/3/2017 12:00,Sri Jayawardanapura Kotte,27.154694
8/3/2017 12:00,Thimbirigasyaya,27.154694
8/4/2017 12:00,Colombo,27.400116
8/4/2017 12:00,Dehiwala,27.400116
8/4/2017 12:00,Homagama,27.236053
8/4/2017 12:00,Kaduwela,27.175507
8/4/2017 12:00,Kesbewa,27.400116
8/4/2017 12:00,Kolonnawa,27.400116
8/4/2017 12:00,Maharagama,27.400116
8/4/2017 12:00,Moratuwa,27.400116
8/4/2017 12:00,Padukka,26.602264
8/4/2017 12:00,Ratmalana,27.400116
8/4/2017 12:00,Seethawaka,26.630585
8/4/2017 12:00,Sri Jayawardanapura Kotte,27.400116
8/4/2017 12:00,Thimbirigasyaya,27.400116
8/5/2017 12:00,Colombo,27.413727
8/5/2017 12:00,Dehiwala,27.413727
8/5/2017 12:00,Homagama,27.15689
8/5/2017 12:00,Kaduwela,27.116852
8/5/2017 12:00,Kesbewa,27.364899
8/5/2017 12:00,Kolonnawa,27.413727
8/5/2017 12:00,Maharagama,27.413727
8/5/2017 12:00,Moratuwa,27.364899
8/5/2017 12:00,Padukka,26.422516
8/5/2017 12:00,Ratmalana,27.364899
8/5/2017 12:00,Seethawaka,26.461578
8/5/2017 12:00,Sri Jayawardanapura Kotte,27.413727
8/5/2017 12:00,Thimbirigasyaya,27.413727
8/6/2017 12:00,Colombo,27.450653
8/6/2017 12:00,Dehiwala,27.450653
8/6/2017 12:00,Homagama,27.205536
8/6/2017 12:00,Kaduwela,27.134247
8/6/2017 12:00,Kesbewa,27.481903
8/6/2017 12:00,Kolonnawa,27.450653
8/6/2017 12:00,Maharagama,27.450653
8/6/2017 12:00,Moratuwa,27.481903
8/6/2017 12:00,Padukka,26.390106
8/6/2017 12:00,Ratmalana,27.481903
8/6/2017 12:00,Seethawaka,26.426239
8/6/2017 12:00,Sri Jayawardanapura Kotte,27.450653
8/6/2017 12:00,Thimbirigasyaya,27.450653
8/7/2017 12:00,Colombo,27.371368
8/7/2017 12:00,Dehiwala,27.371368
8/7/2017 12:00,Homagama,26.964142
8/7/2017 12:00,Kaduwela,26.949493
8/7/2017 12:00,Kesbewa,27.28543
8/7/2017 12:00,Kolonnawa,27.371368
8/7/2017 12:00,Maharagama,27.371368
8/7/2017 12:00,Moratuwa,27.28543
8/7/2017 12:00,Padukka,25.974884
8/7/2017 12:00,Ratmalana,27.28543
8/7/2017 12:00,Seethawaka,26.111603
8/7/2017 12:00,Sri Jayawardanapura Kotte,27.371368
8/7/2017 12:00,Thimbirigasyaya,27.371368
8/8/2017 12:00,Colombo,27.63327
8/8/2017 12:00,Dehiwala,27.63327
8/8/2017 12:00,Homagama,27.450653
8/8/2017 12:00,Kaduwela,27.367645
8/8/2017 12:00,Kesbewa,27.668427
8/8/2017 12:00,Kolonnawa,27.63327
8/8/2017 12:00,Maharagama,27.63327
8/8/2017 12:00,Moratuwa,27.668427
8/8/2017 12:00,Padukka,26.796356
8/8/2017 12:00,Ratmalana,27.668427
8/8/2017 12:00,Seethawaka,26.769989
8/8/2017 12:00,Sri Jayawardanapura Kotte,27.63327
8/8/2017 12:00,Thimbirigasyaya,27.63327
8/9/2017 12:00,Colombo,27.062653
8/9/2017 12:00,Dehiwala,27.062653
8/9/2017 12:00,Homagama,26.755035
8/9/2017 12:00,Kaduwela,26.740387
8/9/2017 12:00,Kesbewa,26.99234
8/9/2017 12:00,Kolonnawa,27.062653
8/9/2017 12:00,Maharagama,27.062653
8/9/2017 12:00,Moratuwa,26.99234
8/9/2017 12:00,Padukka,26.007965
8/9/2017 12:00,Ratmalana,26.99234
8/9/2017 12:00,Seethawaka,26.101715
8/9/2017 12:00,Sri Jayawardanapura Kotte,27.062653
8/9/2017 12:00,Thimbirigasyaya,27.062653
8/10/2017 12:00,Colombo,27.124634
8/10/2017 12:00,Dehiwala,27.124634
8/10/2017 12:00,Homagama,26.90393
8/10/2017 12:00,Kaduwela,26.886353
8/10/2017 12:00,Kesbewa,27.077759
8/10/2017 12:00,Kolonnawa,27.124634
8/10/2017 12:00,Maharagama,27.124634
8/10/2017 12:00,Moratuwa,27.077759
8/10/2017 12:00,Padukka,26.229126
8/10/2017 12:00,Ratmalana,27.077759
8/10/2017 12:00,Seethawaka,26.390259
8/10/2017 12:00,Sri Jayawardanapura Kotte,27.124634
8/10/2017 12:00,Thimbirigasyaya,27.124634
8/11/2017 12:00,Colombo,27.25412
8/11/2017 12:00,Dehiwala,27.25412
8/11/2017 12:00,Homagama,27.022675
8/11/2017 12:00,Kaduwela,26.963104
8/11/2017 12:00,Kesbewa,27.242401
8/11/2017 12:00,Kolonnawa,27.25412
8/11/2017 12:00,Maharagama,27.25412
8/11/2017 12:00,Moratuwa,27.242401
8/11/2017 12:00,Padukka,26.302948
8/11/2017 12:00,Ratmalana,27.242401
8/11/2017 12:00,Seethawaka,26.362518
8/11/2017 12:00,Sri Jayawardanapura Kotte,27.25412
8/11/2017 12:00,Thimbirigasyaya,27.25412
8/12/2017 12:00,Colombo,27.343994
8/12/2017 12:00,Dehiwala,27.343994
8/12/2017 12:00,Homagama,27.214111
8/12/2017 12:00,Kaduwela,27.217041
8/12/2017 12:00,Kesbewa,27.340088
8/12/2017 12:00,Kolonnawa,27.343994
8/12/2017 12:00,Maharagama,27.343994
8/12/2017 12:00,Moratuwa,27.340088
8/12/2017 12:00,Padukka,26.718994
8/12/2017 12:00,Ratmalana,27.340088
8/12/2017 12:00,Seethawaka,26.845947
8/12/2017 12:00,Sri Jayawardanapura Kotte,27.343994
8/12/2017 12:00,Thimbirigasyaya,27.343994
8/13/2017 12:00,Colombo,27.259247
8/13/2017 12:00,Dehiwala,27.259247
8/13/2017 12:00,Homagama,27.216278
8/13/2017 12:00,Kaduwela,27.227997
8/13/2017 12:00,Kesbewa,27.239716
8/13/2017 12:00,Kolonnawa,27.259247
8/13/2017 12:00,Maharagama,27.259247
8/13/2017 12:00,Moratuwa,27.239716
8/13/2017 12:00,Padukka,26.881317
8/13/2017 12:00,Ratmalana,27.239716
8/13/2017 12:00,Seethawaka,26.97409
8/13/2017 12:00,Sri Jayawardanapura Kotte,27.259247
8/13/2017 12:00,Thimbirigasyaya,27.259247
8/14/2017 12:00,Colombo,27.078613
8/14/2017 12:00,Dehiwala,27.078613
8/14/2017 12:00,Homagama,27.003418
8/14/2017 12:00,Kaduwela,26.979004
8/14/2017 12:00,Kesbewa,27.117676
8/14/2017 12:00,Kolonnawa,27.078613
8/14/2017 12:00,Maharagama,27.078613
8/14/2017 12:00,Moratuwa,27.117676
8/14/2017 12:00,Padukka,26.609863
8/14/2017 12:00,Ratmalana,27.117676
8/14/2017 12:00,Seethawaka,26.651855
8/14/2017 12:00,Sri Jayawardanapura Kotte,27.078613
8/14/2017 12:00,Thimbirigasyaya,27.078613
8/15/2017 12:00,Colombo,27.376587
8/15/2017 12:00,Dehiwala,27.376587
8/15/2017 12:00,Homagama,27.300415
8/15/2017 12:00,Kaduwela,27.27893
8/15/2017 12:00,Kesbewa,27.386353
8/15/2017 12:00,Kolonnawa,27.376587
8/15/2017 12:00,Maharagama,27.376587
8/15/2017 12:00,Moratuwa,27.386353
8/15/2017 12:00,Padukka,26.93518
8/15/2017 12:00,Ratmalana,27.386353
8/15/2017 12:00,Seethawaka,26.954712
8/15/2017 12:00,Sri Jayawardanapura Kotte,27.376587
8/15/2017 12:00,Thimbirigasyaya,27.376587
8/16/2017 12:00,Colombo,27.056732
8/16/2017 12:00,Dehiwala,27.056732
8/16/2017 12:00,Homagama,26.902435
8/16/2017 12:00,Kaduwela,26.806732
8/16/2017 12:00,Kesbewa,27.101654
8/16/2017 12:00,Kolonnawa,27.056732
8/16/2017 12:00,Maharagama,27.056732
8/16/2017 12:00,Moratuwa,27.101654
8/16/2017 12:00,Padukka,26.296967
8/16/2017 12:00,Ratmalana,27.101654
8/16/2017 12:00,Seethawaka,26.274506
8/16/2017 12:00,Sri Jayawardanapura Kotte,27.056732
8/16/2017 12:00,Thimbirigasyaya,27.056732
8/17/2017 12:00,Colombo,27.198273
8/17/2017 12:00,Dehiwala,27.198273
8/17/2017 12:00,Homagama,26.797882
8/17/2017 12:00,Kaduwela,26.725616
8/17/2017 12:00,Kesbewa,27.149445
8/17/2017 12:00,Kolonnawa,27.198273
8/17/2017 12:00,Maharagama,27.198273
8/17/2017 12:00,Moratuwa,27.149445
8/17/2017 12:00,Padukka,25.978546
8/17/2017 12:00,Ratmalana,27.149445
8/17/2017 12:00,Seethawaka,25.924835
8/17/2017 12:00,Sri Jayawardanapura Kotte,27.198273
8/17/2017 12:00,Thimbirigasyaya,27.198273
8/18/2017 12:00,Colombo,25.328522
8/18/2017 12:00,Dehiwala,25.328522
8/18/2017 12:00,Homagama,25.060944
8/18/2017 12:00,Kaduwela,25.092194
8/18/2017 12:00,Kesbewa,25.391022
8/18/2017 12:00,Kolonnawa,25.328522
8/18/2017 12:00,Maharagama,25.328522
8/18/2017 12:00,Moratuwa,25.391022
8/18/2017 12:00,Padukka,24.470123
8/18/2017 12:00,Ratmalana,25.391022
8/18/2017 12:00,Seethawaka,24.490631
8/18/2017 12:00,Sri Jayawardanapura Kotte,25.328522
8/18/2017 12:00,Thimbirigasyaya,25.328522
8/19/2017 12:00,Colombo,27.21347
8/19/2017 12:00,Dehiwala,27.21347
8/19/2017 12:00,Homagama,26.797455
8/19/2017 12:00,Kaduwela,26.764252
8/19/2017 12:00,Kesbewa,27.117767
8/19/2017 12:00,Kolonnawa,27.21347
8/19/2017 12:00,Maharagama,27.21347
8/19/2017 12:00,Moratuwa,27.117767
8/19/2017 12:00,Padukka,25.897064
8/19/2017 12:00,Ratmalana,27.117767
8/19/2017 12:00,Seethawaka,25.949799
8/19/2017 12:00,Sri Jayawardanapura Kotte,27.21347
8/19/2017 12:00,Thimbirigasyaya,27.21347
8/20/2017 12:00,Colombo,27.510468
8/20/2017 12:00,Dehiwala,27.510468
8/20/2017 12:00,Homagama,27.155975
8/20/2017 12:00,Kaduwela,27.10617
8/20/2017 12:00,Kesbewa,27.475311
8/20/2017 12:00,Kolonnawa,27.510468
8/20/2017 12:00,Maharagama,27.510468
8/20/2017 12:00,Moratuwa,27.475311
8/20/2017 12:00,Padukka,26.244843
8/20/2017 12:00,Ratmalana,27.475311
8/20/2017 12:00,Seethawaka,26.294647
8/20/2017 12:00,Sri Jayawardanapura Kotte,27.510468
8/20/2017 12:00,Thimbirigasyaya,27.510468
8/21/2017 12:00,Colombo,27.54068
8/21/2017 12:00,Dehiwala,27.54068
8/21/2017 12:00,Homagama,27.252594
8/21/2017 12:00,Kaduwela,27.181305
8/21/2017 12:00,Kesbewa,27.532867
8/21/2017 12:00,Kolonnawa,27.54068
8/21/2017 12:00,Maharagama,27.54068
8/21/2017 12:00,Moratuwa,27.532867
8/21/2017 12:00,Padukka,26.517242
8/21/2017 12:00,Ratmalana,27.532867
8/21/2017 12:00,Seethawaka,26.479156
8/21/2017 12:00,Sri Jayawardanapura Kotte,27.54068
8/21/2017 12:00,Thimbirigasyaya,27.54068
8/22/2017 12:00,Colombo,27.39096
8/22/2017 12:00,Dehiwala,27.39096
8/22/2017 12:00,Homagama,27.238617
8/22/2017 12:00,Kaduwela,27.217133
8/22/2017 12:00,Kesbewa,27.355804
8/22/2017 12:00,Kolonnawa,27.39096
8/22/2017 12:00,Maharagama,27.39096
8/22/2017 12:00,Moratuwa,27.355804
8/22/2017 12:00,Padukka,26.506195
8/22/2017 12:00,Ratmalana,27.355804
8/22/2017 12:00,Seethawaka,26.695648
8/22/2017 12:00,Sri Jayawardanapura Kotte,27.39096
8/22/2017 12:00,Thimbirigasyaya,27.39096
8/23/2017 12:00,Colombo,27.258148
8/23/2017 12:00,Dehiwala,27.258148
8/23/2017 12:00,Homagama,27.110687
8/23/2017 12:00,Kaduwela,27.068695
8/23/2017 12:00,Kesbewa,27.264008
8/23/2017 12:00,Kolonnawa,27.258148
8/23/2017 12:00,Maharagama,27.258148
8/23/2017 12:00,Moratuwa,27.264008
8/23/2017 12:00,Padukka,26.492523
8/23/2017 12:00,Ratmalana,27.264008
8/23/2017 12:00,Seethawaka,26.596039
8/23/2017 12:00,Sri Jayawardanapura Kotte,27.258148
8/23/2017 12:00,Thimbirigasyaya,27.258148
8/24/2017 12:00,Colombo,27.273376
8/24/2017 12:00,Dehiwala,27.273376
8/24/2017 12:00,Homagama,27.066345
8/24/2017 12:00,Kaduwela,27.054626
8/24/2017 12:00,Kesbewa,27.230408
8/24/2017 12:00,Kolonnawa,27.273376
8/24/2017 12:00,Maharagama,27.273376
8/24/2017 12:00,Moratuwa,27.230408
8/24/2017 12:00,Padukka,26.345642
8/24/2017 12:00,Ratmalana,27.230408
8/24/2017 12:00,Seethawaka,26.555603
8/24/2017 12:00,Sri Jayawardanapura Kotte,27.273376
8/24/2017 12:00,Thimbirigasyaya,27.273376
8/25/2017 12:00,Colombo,27.354675
8/25/2017 12:00,Dehiwala,27.354675
8/25/2017 12:00,Homagama,27.366394
8/25/2017 12:00,Kaduwela,27.329285
8/25/2017 12:00,Kesbewa,27.358582
8/25/2017 12:00,Kolonnawa,27.354675
8/25/2017 12:00,Maharagama,27.354675
8/25/2017 12:00,Moratuwa,27.358582
8/25/2017 12:00,Padukka,26.978699
8/25/2017 12:00,Ratmalana,27.358582
8/25/2017 12:00,Seethawaka,27.08612
8/25/2017 12:00,Sri Jayawardanapura Kotte,27.354675
8/25/2017 12:00,Thimbirigasyaya,27.354675
8/26/2017 12:00,Colombo,27.44992
8/26/2017 12:00,Dehiwala,27.44992
8/26/2017 12:00,Homagama,27.423553
8/26/2017 12:00,Kaduwela,27.373749
8/26/2017 12:00,Kesbewa,27.46164
8/26/2017 12:00,Kolonnawa,27.44992
8/26/2017 12:00,Maharagama,27.44992
8/26/2017 12:00,Moratuwa,27.46164
8/26/2017 12:00,Padukka,27.005585
8/26/2017 12:00,Ratmalana,27.46164
8/26/2017 12:00,Seethawaka,27.084686
8/26/2017 12:00,Sri Jayawardanapura Kotte,27.44992
8/26/2017 12:00,Thimbirigasyaya,27.44992
8/27/2017 12:00,Colombo,27.227875
8/27/2017 12:00,Dehiwala,27.227875
8/27/2017 12:00,Homagama,27.014008
8/27/2017 12:00,Kaduwela,26.919281
8/27/2017 12:00,Kesbewa,27.313812
8/27/2017 12:00,Kolonnawa,27.227875
8/27/2017 12:00,Maharagama,27.227875
8/27/2017 12:00,Moratuwa,27.313812
8/27/2017 12:00,Padukka,26.222015
8/27/2017 12:00,Ratmalana,27.313812
8/27/2017 12:00,Seethawaka,26.205414
8/27/2017 12:00,Sri Jayawardanapura Kotte,27.227875
8/27/2017 12:00,Thimbirigasyaya,27.227875
8/28/2017 12:00,Colombo,26.084442
8/28/2017 12:00,Dehiwala,26.084442
8/28/2017 12:00,Homagama,25.802216
8/28/2017 12:00,Kaduwela,25.779755
8/28/2017 12:00,Kesbewa,26.053192
8/28/2017 12:00,Kolonnawa,26.084442
8/28/2017 12:00,Maharagama,26.084442
8/28/2017 12:00,Moratuwa,26.053192
8/28/2017 12:00,Padukka,25.04831
8/28/2017 12:00,Ratmalana,26.053192
8/28/2017 12:00,Seethawaka,25.150848
8/28/2017 12:00,Sri Jayawardanapura Kotte,26.084442
8/28/2017 12:00,Thimbirigasyaya,26.084442
8/29/2017 12:00,Colombo,27.109955
8/29/2017 12:00,Dehiwala,27.109955
8/29/2017 12:00,Homagama,26.732025
8/29/2017 12:00,Kaduwela,26.652924
8/29/2017 12:00,Kesbewa,27.104095
8/29/2017 12:00,Kolonnawa,27.109955
8/29/2017 12:00,Maharagama,27.109955
8/29/2017 12:00,Moratuwa,27.104095
8/29/2017 12:00,Padukka,25.859955
8/29/2017 12:00,Ratmalana,27.104095
8/29/2017 12:00,Seethawaka,25.801361
8/29/2017 12:00,Sri Jayawardanapura Kotte,27.109955
8/29/2017 12:00,Thimbirigasyaya,27.109955
8/30/2017 12:00,Colombo,27.511566
8/30/2017 12:00,Dehiwala,27.511566
8/30/2017 12:00,Homagama,27.428558
8/30/2017 12:00,Kaduwela,27.372894
8/30/2017 12:00,Kesbewa,27.521332
8/30/2017 12:00,Kolonnawa,27.511566
8/30/2017 12:00,Maharagama,27.511566
8/30/2017 12:00,Moratuwa,27.521332
8/30/2017 12:00,Padukka,26.930511
8/30/2017 12:00,Ratmalana,27.521332
8/30/2017 12:00,Seethawaka,26.981293
8/30/2017 12:00,Sri Jayawardanapura Kotte,27.511566
8/30/2017 12:00,Thimbirigasyaya,27.511566
8/31/2017 12:00,Colombo,27.766449
8/31/2017 12:00,Dehiwala,27.766449
8/31/2017 12:00,Homagama,27.743988
8/31/2017 12:00,Kaduwela,27.799652
8/31/2017 12:00,Kesbewa,27.688324
8/31/2017 12:00,Kolonnawa,27.766449
8/31/2017 12:00,Maharagama,27.766449
8/31/2017 12:00,Moratuwa,27.688324
8/31/2017 12:00,Padukka,27.464691
8/31/2017 12:00,Ratmalana,27.688324
8/31/2017 12:00,Seethawaka,27.662933
8/31/2017 12:00,Sri Jayawardanapura Kotte,27.766449
8/31/2017 12:00,Thimbirigasyaya,27.766449
9/1/2017 12:00,Colombo,27.13797
9/1/2017 12:00,Dehiwala,27.13797
9/1/2017 12:00,Homagama,26.909454
9/1/2017 12:00,Kaduwela,26.864532
9/1/2017 12:00,Kesbewa,27.157501
9/1/2017 12:00,Kolonnawa,27.13797
9/1/2017 12:00,Maharagama,27.13797
9/1/2017 12:00,Moratuwa,27.157501
9/1/2017 12:00,Padukka,26.264923
9/1/2017 12:00,Ratmalana,27.157501
9/1/2017 12:00,Seethawaka,26.248322
9/1/2017 12:00,Sri Jayawardanapura Kotte,27.13797
9/1/2017 12:00,Thimbirigasyaya,27.13797
9/2/2017 12:00,Colombo,26.398163
9/2/2017 12:00,Dehiwala,26.398163
9/2/2017 12:00,Homagama,25.976288
9/2/2017 12:00,Kaduwela,25.960663
9/2/2017 12:00,Kesbewa,26.413788
9/2/2017 12:00,Kolonnawa,26.398163
9/2/2017 12:00,Maharagama,26.398163
9/2/2017 12:00,Moratuwa,26.413788
9/2/2017 12:00,Padukka,25.223358
9/2/2017 12:00,Ratmalana,26.413788
9/2/2017 12:00,Seethawaka,25.221405
9/2/2017 12:00,Sri Jayawardanapura Kotte,26.398163
9/2/2017 12:00,Thimbirigasyaya,26.398163
9/3/2017 12:00,Colombo,26.894562
9/3/2017 12:00,Dehiwala,26.894562
9/3/2017 12:00,Homagama,26.664093
9/3/2017 12:00,Kaduwela,26.597687
9/3/2017 12:00,Kesbewa,26.941437
9/3/2017 12:00,Kolonnawa,26.894562
9/3/2017 12:00,Maharagama,26.894562
9/3/2017 12:00,Moratuwa,26.941437
9/3/2017 12:00,Padukka,25.950226
9/3/2017 12:00,Ratmalana,26.941437
9/3/2017 12:00,Seethawaka,25.97757
9/3/2017 12:00,Sri Jayawardanapura Kotte,26.894562
9/3/2017 12:00,Thimbirigasyaya,26.894562
9/4/2017 12:00,Colombo,27.387115
9/4/2017 12:00,Dehiwala,27.387115
9/4/2017 12:00,Homagama,27.09317
9/4/2017 12:00,Kaduwela,27.006256
9/4/2017 12:00,Kesbewa,27.4086
9/4/2017 12:00,Kolonnawa,27.387115
9/4/2017 12:00,Maharagama,27.387115
9/4/2017 12:00,Moratuwa,27.4086
9/4/2017 12:00,Padukka,26.304108
9/4/2017 12:00,Ratmalana,27.4086
9/4/2017 12:00,Seethawaka,26.269928
9/4/2017 12:00,Sri Jayawardanapura Kotte,27.387115
9/4/2017 12:00,Thimbirigasyaya,27.387115
9/5/2017 12:00,Colombo,25.911469
9/5/2017 12:00,Dehiwala,25.911469
9/5/2017 12:00,Homagama,25.604828
9/5/2017 12:00,Kaduwela,25.540375
9/5/2017 12:00,Kesbewa,25.919281
9/5/2017 12:00,Kolonnawa,25.911469
9/5/2017 12:00,Maharagama,25.911469
9/5/2017 12:00,Moratuwa,25.919281
9/5/2017 12:00,Padukka,24.83725
9/5/2017 12:00,Ratmalana,25.919281
9/5/2017 12:00,Seethawaka,24.761078
9/5/2017 12:00,Sri Jayawardanapura Kotte,25.911469
9/5/2017 12:00,Thimbirigasyaya,25.911469
9/6/2017 12:00,Colombo,25.924042
9/6/2017 12:00,Dehiwala,25.924042
9/6/2017 12:00,Homagama,25.611542
9/6/2017 12:00,Kaduwela,25.584198
9/6/2017 12:00,Kesbewa,25.88498
9/6/2017 12:00,Kolonnawa,25.924042
9/6/2017 12:00,Maharagama,25.924042
9/6/2017 12:00,Moratuwa,25.88498
9/6/2017 12:00,Padukka,24.924042
9/6/2017 12:00,Ratmalana,25.88498
9/6/2017 12:00,Seethawaka,24.949432
9/6/2017 12:00,Sri Jayawardanapura Kotte,25.924042
9/6/2017 12:00,Thimbirigasyaya,25.924042
9/7/2017 12:00,Colombo,25.88852
9/7/2017 12:00,Dehiwala,25.88852
9/7/2017 12:00,Homagama,25.784027
9/7/2017 12:00,Kaduwela,25.749847
9/7/2017 12:00,Kesbewa,25.978363
9/7/2017 12:00,Kolonnawa,25.88852
9/7/2017 12:00,Maharagama,25.88852
9/7/2017 12:00,Moratuwa,25.978363
9/7/2017 12:00,Padukka,25.241058
9/7/2017 12:00,Ratmalana,25.978363
9/7/2017 12:00,Seethawaka,25.380707
9/7/2017 12:00,Sri Jayawardanapura Kotte,25.88852
9/7/2017 12:00,Thimbirigasyaya,25.88852
9/8/2017 12:00,Colombo,26.106262
9/8/2017 12:00,Dehiwala,26.106262
9/8/2017 12:00,Homagama,25.874817
9/8/2017 12:00,Kaduwela,25.852356
9/8/2017 12:00,Kesbewa,26.080872
9/8/2017 12:00,Kolonnawa,26.106262
9/8/2017 12:00,Maharagama,26.106262
9/8/2017 12:00,Moratuwa,26.080872
9/8/2017 12:00,Padukka,25.255676
9/8/2017 12:00,Ratmalana,26.080872
9/8/2017 12:00,Seethawaka,25.31427
9/8/2017 12:00,Sri Jayawardanapura Kotte,26.106262
9/8/2017 12:00,Thimbirigasyaya,26.106262
9/9/2017 12:00,Colombo,25.885529
9/9/2017 12:00,Dehiwala,25.885529
9/9/2017 12:00,Homagama,25.65213
9/9/2017 12:00,Kaduwela,25.596466
9/9/2017 12:00,Kesbewa,25.914825
9/9/2017 12:00,Kolonnawa,25.885529
9/9/2017 12:00,Maharagama,25.885529
9/9/2017 12:00,Moratuwa,25.914825
9/9/2017 12:00,Padukka,24.978302
9/9/2017 12:00,Ratmalana,25.914825
9/9/2017 12:00,Seethawaka,25.007599
9/9/2017 12:00,Sri Jayawardanapura Kotte,25.885529
9/9/2017 12:00,Thimbirigasyaya,25.885529
9/10/2017 12:00,Colombo,27.325287
9/10/2017 12:00,Dehiwala,27.325287
9/10/2017 12:00,Homagama,27.203217
9/10/2017 12:00,Kaduwela,27.153412
9/10/2017 12:00,Kesbewa,27.32724
9/10/2017 12:00,Kolonnawa,27.325287
9/10/2017 12:00,Maharagama,27.325287
9/10/2017 12:00,Moratuwa,27.32724
9/10/2017 12:00,Padukka,26.712006
9/10/2017 12:00,Ratmalana,27.32724
9/10/2017 12:00,Seethawaka,26.781342
9/10/2017 12:00,Sri Jayawardanapura Kotte,27.325287
9/10/2017 12:00,Thimbirigasyaya,27.325287
9/11/2017 12:00,Colombo,27.614288
9/11/2017 12:00,Dehiwala,27.614288
9/11/2017 12:00,Homagama,27.390656
9/11/2017 12:00,Kaduwela,27.29007
9/11/2017 12:00,Kesbewa,27.668976
9/11/2017 12:00,Kolonnawa,27.614288
9/11/2017 12:00,Maharagama,27.614288
9/11/2017 12:00,Moratuwa,27.668976
9/11/2017 12:00,Padukka,26.722687
9/11/2017 12:00,Ratmalana,27.668976
9/11/2017 12:00,Seethawaka,26.643585
9/11/2017 12:00,Sri Jayawardanapura Kotte,27.614288
9/11/2017 12:00,Thimbirigasyaya,27.614288
9/12/2017 12:00,Colombo,27.134766
9/12/2017 12:00,Dehiwala,27.134766
9/12/2017 12:00,Homagama,27.03418
9/12/2017 12:00,Kaduwela,27.03711
9/12/2017 12:00,Kesbewa,27.125
9/12/2017 12:00,Kolonnawa,27.134766
9/12/2017 12:00,Maharagama,27.134766
9/12/2017 12:00,Moratuwa,27.125
9/12/2017 12:00,Padukka,26.648438
9/12/2017 12:00,Ratmalana,27.125
9/12/2017 12:00,Seethawaka,26.762695
9/12/2017 12:00,Sri Jayawardanapura Kotte,27.134766
9/12/2017 12:00,Thimbirigasyaya,27.134766
9/13/2017 12:00,Colombo,26.096405
9/13/2017 12:00,Dehiwala,26.096405
9/13/2017 12:00,Homagama,25.874725
9/13/2017 12:00,Kaduwela,25.838593
9/13/2017 12:00,Kesbewa,26.061249
9/13/2017 12:00,Kolonnawa,26.096405
9/13/2017 12:00,Maharagama,26.096405
9/13/2017 12:00,Moratuwa,26.061249
9/13/2017 12:00,Padukka,25.258514
9/13/2017 12:00,Ratmalana,26.061249
9/13/2017 12:00,Seethawaka,25.284882
9/13/2017 12:00,Sri Jayawardanapura Kotte,26.096405
9/13/2017 12:00,Thimbirigasyaya,26.096405
9/14/2017 12:00,Colombo,26.264435
9/14/2017 12:00,Dehiwala,26.264435
9/14/2017 12:00,Homagama,25.804474
9/14/2017 12:00,Kaduwela,25.740997
9/14/2017 12:00,Kesbewa,26.276154
9/14/2017 12:00,Kolonnawa,26.264435
9/14/2017 12:00,Maharagama,26.264435
9/14/2017 12:00,Moratuwa,26.276154
