date,zone,rainfall_mm
8/27/2021 12:00,Kaduwela,232.86159
8/27/2021 12:00,Kesbewa,193.97885
8/27/2021 12:00,Kolonnawa,181.32599
8/27/2021 12:00,Maharagama,181.32599
8/27/2021 12:00,Moratuwa,193.97885
8/27/2021 12:00,Padukka,259.1921
8/27/2021 12:00,Ratmalana,193.97885
8/27/2021 12:00,Seethawaka,295.1303
8/27/2021 12:00,Sri Jayawardanapura Kotte,181.32599
8/27/2021 12:00,Thimbirigasyaya,181.32599
8/28/2021 12:00,Colombo,202.33286
8/28/2021 12:00,Dehiwala,202.33286
8/28/2021 12:00,Homagama,320.22916
8/28/2021 12:00,Kaduwela,337.5083
8/28/2021 12:00,Kesbewa,261.8843
8/28/2021 12:00,Kolonnawa,202.33286
8/28/2021 12:00,Maharagama,202.33286
8/28/2021 12:00,Moratuwa,261.8843
8/28/2021 12:00,Padukka,474.7473
8/28/2021 12:00,Ratmalana,261.8843
8/28/2021 12:00,Seethawaka,508.2257
8/28/2021 12:00,Sri Jayawardanapura Kotte,202.33286
8/28/2021 12:00,Thimbirigasyaya,202.33286
8/29/2021 12:00,Colombo,402.49823
8/29/2021 12:00,Dehiwala,402.49823
8/29/2021 12:00,Homagama,478.75342
8/29/2021 12:00,Kaduwela,500.41855
8/29/2021 12:00,Kesbewa,381.91852
8/29/2021 12:00,Kolonnawa,402.49823
8/29/2021 12:00,Maharagama,402.49823
8/29/2021 12:00,Moratuwa,381.91852
8/29/2021 12:00,Padukka,580.442
8/29/2021 12:00,Ratmalana,381.91852
8/29/2021 12:00,Seethawaka,623.02484
8/29/2021 12:00,Sri Jayawardanapura Kotte,402.49823
8/29/2021 12:00,Thimbirigasyaya,402.49823
8/30/2021 12:00,Colombo,94.19761
8/30/2021 12:00,Dehiwala,94.19761
8/30/2021 12:00,Homagama,97.62297
8/30/2021 12:00,Kaduwela,108.50773
8/30/2021 12:00,Kesbewa,83.65116
8/30/2021 12:00,Kolonnawa,94.19761
8/30/2021 12:00,Maharagama,94.19761
8/30/2021 12:00,Moratuwa,83.65116
8/30/2021 12:00,Padukka,105.31661
8/30/2021 12:00,Ratmalana,83.65116
8/30/2021 12:00,Seethawaka,126.94737
8/30/2021 12:00,Sri Jayawardanapura Kotte,94.19761
8/30/2021 12:00,Thimbirigasyaya,94.19761
8/31/2021 12:00,Colombo,29.052616
8/31/2021 12:00,Dehiwala,29.052616
8/31/2021 12:00,Homagama,41.45497
8/31/2021 12:00,Kaduwela,41.870354
8/31/2021 12:00,Kesbewa,33.971428
8/31/2021 12:00,Kolonnawa,29.052616
8/31/2021 12:00,Maharagama,29.052616
8/31/2021 12:00,Moratuwa,33.971428
8/31/2021 12:00,Padukka,58.930996
8/31/2021 12:00,Ratmalana,33.971428
8/31/2021 12:00,Seethawaka,59.706333
8/31/2021 12:00,Sri Jayawardanapura Kotte,29.052616
8/31/2021 12:00,Thimbirigasyaya,29.052616
9/1/2021 12:00,Colombo,68.42208
9/1/2021 12:00,Dehiwala,68.42208
9/1/2021 12:00,Homagama,89.46384
9/1/2021 12:00,Kaduwela,89.38373
9/1/2021 12:00,Kesbewa,79.20384
9/1/2021 12:00,Kolonnawa,68.42208
9/1/2021 12:00,Maharagama,68.42208
9/1/2021 12:00,Moratuwa,79.20384
9/1/2021 12:00,Padukka,116.61511
9/1/2021 12:00,Ratmalana,79.20384
9/1/2021 12:00,Seethawaka,116.28735
9/1/2021 12:00,Sri Jayawardanapura Kotte,68.42208
9/1/2021 12:00,Thimbirigasyaya,68.42208
9/2/2021 12:00,Colombo,86.23803
9/2/2021 12:00,Dehiwala,86.23803
9/2/2021 12:00,Homagama,144.50848
9/2/2021 12:00,Kaduwela,171.39851
9/2/2021 12:00,Kesbewa,78.19748
9/2/2021 12:00,Kolonnawa,86.23803
9/2/2021 12:00,Maharagama,86.23803
9/2/2021 12:00,Moratuwa,78.19748
9/2/2021 12:00,Padukka,230.09814
9/2/2021 12:00,Ratmalana,78.19748
9/2/2021 12:00,Seethawaka,283.14362
9/2/2021 12:00,Sri Jayawardanapura Kotte,86.23803
9/2/2021 12:00,Thimbirigasyaya,86.23803
9/3/2021 12:00,Colombo,17.188583
9/3/2021 12:00,Dehiwala,17.188583
9/3/2021 12:00,Homagama,33.737457
9/3/2021 12:00,Kaduwela,39.404785
9/3/2021 12:00,Kesbewa,17.986452
9/3/2021 12:00,Kolonnawa,17.188583
9/3/2021 12:00,Maharagama,17.188583
9/3/2021 12:00,Moratuwa,17.986452
9/3/2021 12:00,Padukka,60.645733
9/3/2021 12:00,Ratmalana,17.986452
9/3/2021 12:00,Seethawaka,71.872574
9/3/2021 12:00,Sri Jayawardanapura Kotte,17.188583
9/3/2021 12:00,Thimbirigasyaya,17.188583
9/4/2021 12:00,Colombo,33.404587
9/4/2021 12:00,Dehiwala,33.404587
9/4/2021 12:00,Homagama,57.717922
9/4/2021 12:00,Kaduwela,65.35077
9/4/2021 12:00,Kesbewa,40.821075
9/4/2021 12:00,Kolonnawa,33.404587
9/4/2021 12:00,Maharagama,33.404587
9/4/2021 12:00,Moratuwa,40.821075
9/4/2021 12:00,Padukka,98.25754
9/4/2021 12:00,Ratmalana,40.821075
9/4/2021 12:00,Seethawaka,113.38269
9/4/2021 12:00,Sri Jayawardanapura Kotte,33.404587
9/4/2021 12:00,Thimbirigasyaya,33.404587
9/5/2021 12:00,Colombo,92.03803
9/5/2021 12:00,Dehiwala,92.03803
9/5/2021 12:00,Homagama,139.29202
9/5/2021 12:00,Kaduwela,153.59706
9/5/2021 12:00,Kesbewa,106.9395
9/5/2021 12:00,Kolonnawa,92.03803
9/5/2021 12:00,Maharagama,92.03803
9/5/2021 12:00,Moratuwa,106.9395
9/5/2021 12:00,Padukka,224.86801
9/5/2021 12:00,Ratmalana,106.9395
9/5/2021 12:00,Seethawaka,253.30879
9/5/2021 12:00,Sri Jayawardanapura Kotte,92.03803
9/5/2021 12:00,Thimbirigasyaya,92.03803
9/6/2021 12:00,Colombo,101.455154
9/6/2021 12:00,Dehiwala,101.455154
9/6/2021 12:00,Homagama,131.20282
9/6/2021 12:00,Kaduwela,148.4049
9/6/2021 12:00,Kesbewa,102.760506
9/6/2021 12:00,Kolonnawa,101.455154
9/6/2021 12:00,Maharagama,101.455154
9/6/2021 12:00,Moratuwa,102.760506
9/6/2021 12:00,Padukka,177.10938
9/6/2021 12:00,Ratmalana,102.760506
9/6/2021 12:00,Seethawaka,211.20955
9/6/2021 12:00,Sri Jayawardanapura Kotte,101.455154
9/6/2021 12:00,Thimbirigasyaya,101.455154
9/7/2021 12:00,Colombo,79.85902
9/7/2021 12:00,Dehiwala,79.85902
9/7/2021 12:00,Homagama,76.834915
9/7/2021 12:00,Kaduwela,81.723694
9/7/2021 12:00,Kesbewa,76.57779
9/7/2021 12:00,Kolonnawa,79.85902
9/7/2021 12:00,Maharagama,79.85902
9/7/2021 12:00,Moratuwa,76.57779
9/7/2021 12:00,Padukka,76.06816
9/7/2021 12:00,Ratmalana,76.57779
9/7/2021 12:00,Seethawaka,85.831764
9/7/2021 12:00,Sri Jayawardanapura Kotte,79.85902
9/7/2021 12:00,Thimbirigasyaya,79.85902
9/8/2021 12:00,Colombo,29.380917
9/8/2021 12:00,Dehiwala,29.380917
9/8/2021 12:00,Homagama,52.439514
9/8/2021 12:00,Kaduwela,48.143864
9/8/2021 12:00,Kesbewa,41.53025
9/8/2021 12:00,Kolonnawa,29.380917
9/8/2021 12:00,Maharagama,29.380917
9/8/2021 12:00,Moratuwa,41.53025
9/8/2021 12:00,Padukka,89.96451
9/8/2021 12:00,Ratmalana,41.53025
9/8/2021 12:00,Seethawaka,81.33155
9/8/2021 12:00,Sri Jayawardanapura Kotte,29.380917
9/8/2021 12:00,Thimbirigasyaya,29.380917
9/9/2021 12:00,Colombo,30.568958
9/9/2021 12:00,Dehiwala,30.568958
9/9/2021 12:00,Homagama,42.8499
9/9/2021 12:00,Kaduwela,43.426395
9/9/2021 12:00,Kesbewa,32.391785
9/9/2021 12:00,Kolonnawa,30.568958
9/9/2021 12:00,Maharagama,30.568958
9/9/2021 12:00,Moratuwa,32.391785
9/9/2021 12:00,Padukka,55.869164
9/9/2021 12:00,Ratmalana,32.391785
9/9/2021 12:00,Seethawaka,56.89287
9/9/2021 12:00,Sri Jayawardanapura Kotte,30.568958
9/9/2021 12:00,Thimbirigasyaya,30.568958
9/10/2021 12:00,Colombo,49.49248
9/10/2021 12:00,Dehiwala,49.49248
9/10/2021 12:00,Homagama,64.83919
9/10/2021 12:00,Kaduwela,70.4391
9/10/2021 12:00,Kesbewa,50.366165
9/10/2021 12:00,Kolonnawa,49.49248
9/10/2021 12:00,Maharagama,49.49248
9/10/2021 12:00,Moratuwa,50.366165
9/10/2021 12:00,Padukka,90.27904
9/10/2021 12:00,Ratmalana,50.366165
9/10/2021 12:00,Seethawaka,101.368195
9/10/2021 12:00,Sri Jayawardanapura Kotte,49.49248
9/10/2021 12:00,Thimbirigasyaya,49.49248
9/11/2021 12:00,Colombo,26.183723
9/11/2021 12:00,Dehiwala,26.183723
9/11/2021 12:00,Homagama,35.951973
9/11/2021 12:00,Kaduwela,42.530178
9/11/2021 12:00,Kesbewa,22.810936
9/11/2021 12:00,Kolonnawa,26.183723
9/11/2021 12:00,Maharagama,26.183723
9/11/2021 12:00,Moratuwa,22.810936
9/11/2021 12:00,Padukka,58.14403
9/11/2021 12:00,Ratmalana,22.810936
9/11/2021 12:00,Seethawaka,71.30545
9/11/2021 12:00,Sri Jayawardanapura Kotte,26.183723
9/11/2021 12:00,Thimbirigasyaya,26.183723
9/12/2021 12:00,Colombo,43.60056
9/12/2021 12:00,Dehiwala,43.60056
9/12/2021 12:00,Homagama,60.352203
9/12/2021 12:00,Kaduwela,65.31644
9/12/2021 12:00,Kesbewa,42.242287
9/12/2021 12:00,Kolonnawa,43.60056
9/12/2021 12:00,Maharagama,43.60056
9/12/2021 12:00,Moratuwa,42.242287
9/12/2021 12:00,Padukka,86.40361
9/12/2021 12:00,Ratmalana,42.242287
9/12/2021 12:00,Seethawaka,96.171135
9/12/2021 12:00,Sri Jayawardanapura Kotte,43.60056
9/12/2021 12:00,Thimbirigasyaya,43.60056
9/13/2021 12:00,Colombo,66.460556
9/13/2021 12:00,Dehiwala,66.460556
9/13/2021 12:00,Homagama,81.79153
9/13/2021 12:00,Kaduwela,86.13331
9/13/2021 12:00,Kesbewa,72.93899
9/13/2021 12:00,Kolonnawa,66.460556
9/13/2021 12:00,Maharagama,66.460556
9/13/2021 12:00,Moratuwa,72.93899
9/13/2021 12:00,Padukka,107.53931
9/13/2021 12:00,Ratmalana,72.93899
9/13/2021 12:00,Seethawaka,116.17244
9/13/2021 12:00,Sri Jayawardanapura Kotte,66.460556
9/13/2021 12:00,Thimbirigasyaya,66.460556
9/14/2021 12:00,Colombo,56.099728
9/14/2021 12:00,Dehiwala,56.099728
9/14/2021 12:00,Homagama,69.428696
9/14/2021 12:00,Kaduwela,71.28675
9/14/2021 12:00,Kesbewa,59.76613
9/14/2021 12:00,Kolonnawa,56.099728
9/14/2021 12:00,Maharagama,56.099728
9/14/2021 12:00,Moratuwa,59.76613
9/14/2021 12:00,Padukka,92.01593
9/14/2021 12:00,Ratmalana,59.76613
9/14/2021 12:00,Seethawaka,95.67392
9/14/2021 12:00,Sri Jayawardanapura Kotte,56.099728
9/14/2021 12:00,Thimbirigasyaya,56.099728
9/15/2021 12:00,Colombo,143.52257
9/15/2021 12:00,Dehiwala,143.52257
9/15/2021 12:00,Homagama,149.93779
9/15/2021 12:00,Kaduwela,152.6453
9/15/2021 12:00,Kesbewa,143.80151
9/15/2021 12:00,Kolonnawa,143.52257
9/15/2021 12:00,Maharagama,143.52257
9/15/2021 12:00,Moratuwa,143.80151
9/15/2021 12:00,Padukka,154.21494
9/15/2021 12:00,Ratmalana,143.80151
9/15/2021 12:00,Seethawaka,159.432
9/15/2021 12:00,Sri Jayawardanapura Kotte,143.52257
9/15/2021 12:00,Thimbirigasyaya,143.52257
9/16/2021 12:00,Colombo,81.50188
9/16/2021 12:00,Dehiwala,81.50188
9/16/2021 12:00,Homagama,115.14339
9/16/2021 12:00,Kaduwela,109.22769
9/16/2021 12:00,Kesbewa,123.55426
9/16/2021 12:00,Kolonnawa,81.50188
9/16/2021 12:00,Maharagama,81.50188
9/16/2021 12:00,Moratuwa,123.55426
9/16/2021 12:00,Padukka,164.54092
9/16/2021 12:00,Ratmalana,123.55426
9/16/2021 12:00,Seethawaka,152.60992
9/16/2021 12:00,Sri Jayawardanapura Kotte,81.50188
9/16/2021 12:00,Thimbirigasyaya,81.50188
9/17/2021 12:00,Colombo,118.9251
9/17/2021 12:00,Dehiwala,118.9251
9/17/2021 12:00,Homagama,140.41934
9/17/2021 12:00,Kaduwela,146.60693
9/17/2021 12:00,Kesbewa,127.57039
9/17/2021 12:00,Kolonnawa,118.9251
9/17/2021 12:00,Maharagama,118.9251
9/17/2021 12:00,Moratuwa,127.57039
9/17/2021 12:00,Padukka,172.45805
9/17/2021 12:00,Ratmalana,127.57039
9/17/2021 12:00,Seethawaka,184.60855
9/17/2021 12:00,Sri Jayawardanapura Kotte,118.9251
9/17/2021 12:00,Thimbirigasyaya,118.9251
9/18/2021 12:00,Colombo,63.288334
9/18/2021 12:00,Dehiwala,63.288334
9/18/2021 12:00,Homagama,102.49579
9/18/2021 12:00,Kaduwela,120.381836
9/18/2021 12:00,Kesbewa,58.658123
9/18/2021 12:00,Kolonnawa,63.288334
9/18/2021 12:00,Maharagama,63.288334
9/18/2021 12:00,Moratuwa,58.658123
9/18/2021 12:00,Padukka,159.53976
9/18/2021 12:00,Ratmalana,58.658123
9/18/2021 12:00,Seethawaka,194.8607
9/18/2021 12:00,Sri Jayawardanapura Kotte,63.288334
9/18/2021 12:00,Thimbirigasyaya,63.288334
9/19/2021 12:00,Colombo,37.21626
9/19/2021 12:00,Dehiwala,37.21626
9/19/2021 12:00,Homagama,44.728947
9/19/2021 12:00,Kaduwela,48.519802
9/19/2021 12:00,Kesbewa,34.038376
9/19/2021 12:00,Kolonnawa,37.21626
9/19/2021 12:00,Maharagama,37.21626
9/19/2021 12:00,Moratuwa,34.038376
9/19/2021 12:00,Padukka,54.362724
9/19/2021 12:00,Ratmalana,34.038376
9/19/2021 12:00,Seethawaka,61.848053
9/19/2021 12:00,Sri Jayawardanapura Kotte,37.21626
9/19/2021 12:00,Thimbirigasyaya,37.21626
9/20/2021 12:00,Colombo,39.707245
9/20/2021 12:00,Dehiwala,39.707245
9/20/2021 12:00,Homagama,52.099403
9/20/2021 12:00,Kaduwela,57.372986
9/20/2021 12:00,Kesbewa,36.237717
9/20/2021 12:00,Kolonnawa,39.707245
9/20/2021 12:00,Maharagama,39.707245
9/20/2021 12:00,Moratuwa,36.237717
9/20/2021 12:00,Padukka,69.97499
9/20/2021 12:00,Ratmalana,36.237717
9/20/2021 12:00,Seethawaka,80.39537
9/20/2021 12:00,Sri Jayawardanapura Kotte,39.707245
9/20/2021 12:00,Thimbirigasyaya,39.707245
9/21/2021 12:00,Colombo,142.3577
9/21/2021 12:00,Dehiwala,142.3577
9/21/2021 12:00,Homagama,181.56589
9/21/2021 12:00,Kaduwela,194.93115
9/21/2021 12:00,Kesbewa,133.65018
9/21/2021 12:00,Kolonnawa,142.3577
9/21/2021 12:00,Maharagama,142.3577
9/21/2021 12:00,Moratuwa,133.65018
9/21/2021 12:00,Padukka,237.88994
9/21/2021 12:00,Ratmalana,133.65018
9/21/2021 12:00,Seethawaka,264.20242
9/21/2021 12:00,Sri Jayawardanapura Kotte,142.3577
9/21/2021 12:00,Thimbirigasyaya,142.3577
9/22/2021 12:00,Colombo,75.60754
9/22/2021 12:00,Dehiwala,75.60754
9/22/2021 12:00,Homagama,75.667984
9/22/2021 12:00,Kaduwela,77.94536
9/22/2021 12:00,Kesbewa,73.63951
9/22/2021 12:00,Kolonnawa,75.60754
9/22/2021 12:00,Maharagama,75.60754
9/22/2021 12:00,Moratuwa,73.63951
9/22/2021 12:00,Padukka,73.06052
9/22/2021 12:00,Ratmalana,73.63951
9/22/2021 12:00,Seethawaka,77.53372
9/22/2021 12:00,Sri Jayawardanapura Kotte,75.60754
9/22/2021 12:00,Thimbirigasyaya,75.60754
9/23/2021 12:00,Colombo,151.66147
9/23/2021 12:00,Dehiwala,151.66147
9/23/2021 12:00,Homagama,143.85533
9/23/2021 12:00,Kaduwela,140.29927
9/23/2021 12:00,Kesbewa,149.69379
9/23/2021 12:00,Kolonnawa,151.66147
9/23/2021 12:00,Maharagama,151.66147
9/23/2021 12:00,Moratuwa,149.69379
9/23/2021 12:00,Padukka,132.4724
9/23/2021 12:00,Ratmalana,149.69379
9/23/2021 12:00,Seethawaka,125.461105
9/23/2021 12:00,Sri Jayawardanapura Kotte,151.66147
9/23/2021 12:00,Thimbirigasyaya,151.66147
9/24/2021 12:00,Colombo,57.93965
9/24/2021 12:00,Dehiwala,57.93965
9/24/2021 12:00,Homagama,70.521355
9/24/2021 12:00,Kaduwela,82.15857
9/24/2021 12:00,Kesbewa,44.80648
9/24/2021 12:00,Kolonnawa,57.93965
9/24/2021 12:00,Maharagama,57.93965
9/24/2021 12:00,Moratuwa,44.80648
9/24/2021 12:00,Padukka,106.754425
9/24/2021 12:00,Ratmalana,44.80648
9/24/2021 12:00,Seethawaka,130.04262
9/24/2021 12:00,Sri Jayawardanapura Kotte,57.93965
9/24/2021 12:00,Thimbirigasyaya,57.93965
9/25/2021 12:00,Colombo,93.06128
9/25/2021 12:00,Dehiwala,93.06128
9/25/2021 12:00,Homagama,143.33087
9/25/2021 12:00,Kaduwela,155.86072
9/25/2021 12:00,Kesbewa,114.82507
9/25/2021 12:00,Kolonnawa,93.06128
9/25/2021 12:00,Maharagama,93.06128
9/25/2021 12:00,Moratuwa,114.82507
9/25/2021 12:00,Padukka,222.48358
9/25/2021 12:00,Ratmalana,114.82507
9/25/2021 12:00,Seethawaka,247.21426
9/25/2021 12:00,Sri Jayawardanapura Kotte,93.06128
9/25/2021 12:00,Thimbirigasyaya,93.06128
9/26/2021 12:00,Colombo,611.89197
9/26/2021 12:00,Dehiwala,611.89197
9/26/2021 12:00,Homagama,539.7663
9/26/2021 12:00,Kaduwela,528.24176
9/26/2021 12:00,Kesbewa,576.73395
9/26/2021 12:00,Kolonnawa,611.89197
9/26/2021 12:00,Maharagama,611.89197
9/26/2021 12:00,Moratuwa,576.73395
9/26/2021 12:00,Padukka,415.44662
9/26/2021 12:00,Ratmalana,576.73395
9/26/2021 12:00,Seethawaka,392.44653
9/26/2021 12:00,Sri Jayawardanapura Kotte,611.89197
9/26/2021 12:00,Thimbirigasyaya,611.89197
9/27/2021 12:00,Colombo,5.4938793
9/27/2021 12:00,Dehiwala,5.4938793
9/27/2021 12:00,Homagama,8.744001
9/27/2021 12:00,Kaduwela,8.810878
9/27/2021 12:00,Kesbewa,6.1608553
9/27/2021 12:00,Kolonnawa,5.4938793
9/27/2021 12:00,Maharagama,5.4938793
9/27/2021 12:00,Moratuwa,6.1608553
9/27/2021 12:00,Padukka,23.933352
9/27/2021 12:00,Ratmalana,6.1608553
9/27/2021 12:00,Seethawaka,24.243237
9/27/2021 12:00,Sri Jayawardanapura Kotte,5.4938793
9/27/2021 12:00,Thimbirigasyaya,5.4938793
9/28/2021 12:00,Colombo,364.19647
9/28/2021 12:00,Dehiwala,364.19647
9/28/2021 12:00,Homagama,364.13037
9/28/2021 12:00,Kaduwela,382.29535
9/28/2021 12:00,Kesbewa,356.03757
9/28/2021 12:00,Kolonnawa,364.19647
9/28/2021 12:00,Maharagama,364.19647
9/28/2021 12:00,Moratuwa,356.03757
9/28/2021 12:00,Padukka,381.66217
9/28/2021 12:00,Ratmalana,356.03757
9/28/2021 12:00,Seethawaka,418.02435
9/28/2021 12:00,Sri Jayawardanapura Kotte,364.19647
9/28/2021 12:00,Thimbirigasyaya,364.19647
9/29/2021 12:00,Colombo,23.801208
9/29/2021 12:00,Dehiwala,23.801208
9/29/2021 12:00,Homagama,29.38789
9/29/2021 12:00,Kaduwela,31.680466
9/29/2021 12:00,Kesbewa,21.716595
9/29/2021 12:00,Kolonnawa,23.801208
9/29/2021 12:00,Maharagama,23.801208
9/29/2021 12:00,Moratuwa,21.716595
9/29/2021 12:00,Padukka,35.742043
9/29/2021 12:00,Ratmalana,21.716595
9/29/2021 12:00,Seethawaka,40.229916
9/29/2021 12:00,Sri Jayawardanapura Kotte,23.801208
9/29/2021 12:00,Thimbirigasyaya,23.801208
9/30/2021 12:00,Colombo,54.885216
9/30/2021 12:00,Dehiwala,54.885216
9/30/2021 12:00,Homagama,98.74935
9/30/2021 12:00,Kaduwela,118.887726
9/30/2021 12:00,Kesbewa,48.527664
9/30/2021 12:00,Kolonnawa,54.885216
9/30/2021 12:00,Maharagama,54.885216
9/30/2021 12:00,Moratuwa,48.527664
9/30/2021 12:00,Padukka,177.09756
9/30/2021 12:00,Ratmalana,48.527664
9/30/2021 12:00,Seethawaka,217.08145
9/30/2021 12:00,Sri Jayawardanapura Kotte,54.885216
9/30/2021 12:00,Thimbirigasyaya,54.885216
10/1/2021 12:00,Colombo,675.3491
10/1/2021 12:00,Dehiwala,675.3491
10/1/2021 12:00,Homagama,590.8644
10/1/2021 12:00,Kaduwela,647.8479
10/1/2021 12:00,Kesbewa,571.6109
10/1/2021 12:00,Kolonnawa,675.3491
10/1/2021 12:00,Maharagama,675.3491
10/1/2021 12:00,Moratuwa,571.6109
10/1/2021 12:00,Padukka,513.6931
10/1/2021 12:00,Ratmalana,571.6109
10/1/2021 12:00,Seethawaka,627.9037
10/1/2021 12:00,Sri Jayawardanapura Kotte,675.3491
10/1/2021 12:00,Thimbirigasyaya,675.3491
10/2/2021 12:00,Colombo,76.92504
10/2/2021 12:00,Dehiwala,76.92504
10/2/2021 12:00,Homagama,117.08558
10/2/2021 12:00,Kaduwela,132.98463
10/2/2021 12:00,Kesbewa,72.48044
10/2/2021 12:00,Kolonnawa,76.92504
10/2/2021 12:00,Maharagama,76.92504
10/2/2021 12:00,Moratuwa,72.48044
10/2/2021 12:00,Padukka,179.01027
10/2/2021 12:00,Ratmalana,72.48044
10/2/2021 12:00,Seethawaka,210.469
10/2/2021 12:00,Sri Jayawardanapura Kotte,76.92504
10/2/2021 12:00,Thimbirigasyaya,76.92504
10/3/2021 12:00,Colombo,62.920334
10/3/2021 12:00,Dehiwala,62.920334
10/3/2021 12:00,Homagama,76.02954
10/3/2021 12:00,Kaduwela,90.13939
10/3/2021 12:00,Kesbewa,47.976852
10/3/2021 12:00,Kolonnawa,62.920334
10/3/2021 12:00,Maharagama,62.920334
10/3/2021 12:00,Moratuwa,47.976852
10/3/2021 12:00,Padukka,105.96478
10/3/2021 12:00,Ratmalana,47.976852
10/3/2021 12:00,Seethawaka,134.14049
10/3/2021 12:00,Sri Jayawardanapura Kotte,62.920334
10/3/2021 12:00,Thimbirigasyaya,62.920334
10/4/2021 12:00,Colombo,238.21628
10/4/2021 12:00,Dehiwala,238.21628
10/4/2021 12:00,Homagama,218.97028
10/4/2021 12:00,Kaduwela,217.8905
10/4/2021 12:00,Kesbewa,243.20465
10/4/2021 12:00,Kolonnawa,238.21628
10/4/2021 12:00,Maharagama,238.21628
10/4/2021 12:00,Moratuwa,243.20465
10/4/2021 12:00,Padukka,183.48116
10/4/2021 12:00,Ratmalana,243.20465
10/4/2021 12:00,Seethawaka,181.34665
10/4/2021 12:00,Sri Jayawardanapura Kotte,238.21628
10/4/2021 12:00,Thimbirigasyaya,238.21628
10/5/2021 12:00,Colombo,638.1599
10/5/2021 12:00,Dehiwala,638.1599
10/5/2021 12:00,Homagama,596.6043
10/5/2021 12:00,Kaduwela,612.0409
10/5/2021 12:00,Kesbewa,628.82477
10/5/2021 12:00,Kolonnawa,638.1599
10/5/2021 12:00,Maharagama,638.1599
10/5/2021 12:00,Moratuwa,628.82477
10/5/2021 12:00,Padukka,540.7057
10/5/2021 12:00,Ratmalana,628.82477
10/5/2021 12:00,Seethawaka,571.6565
10/5/2021 12:00,Sri Jayawardanapura Kotte,638.1599
10/5/2021 12:00,Thimbirigasyaya,638.1599
10/6/2021 12:00,Colombo,104.693054
10/6/2021 12:00,Dehiwala,104.693054
10/6/2021 12:00,Homagama,96.50087
10/6/2021 12:00,Kaduwela,107.89311
10/6/2021 12:00,Kesbewa,94.21277
10/6/2021 12:00,Kolonnawa,104.693054
10/6/2021 12:00,Maharagama,104.693054
10/6/2021 12:00,Moratuwa,94.21277
10/6/2021 12:00,Padukka,95.76881
10/6/2021 12:00,Ratmalana,94.21277
10/6/2021 12:00,Seethawaka,118.532
10/6/2021 12:00,Sri Jayawardanapura Kotte,104.693054
10/6/2021 12:00,Thimbirigasyaya,104.693054
10/7/2021 12:00,Colombo,29.259682
10/7/2021 12:00,Dehiwala,29.259682
10/7/2021 12:00,Homagama,36.7502
10/7/2021 12:00,Kaduwela,42.98973
10/7/2021 12:00,Kesbewa,21.645784
10/7/2021 12:00,Kolonnawa,29.259682
10/7/2021 12:00,Maharagama,29.259682
10/7/2021 12:00,Moratuwa,21.645784
10/7/2021 12:00,Padukka,50.33147
10/7/2021 12:00,Ratmalana,21.645784
10/7/2021 12:00,Seethawaka,62.751534
10/7/2021 12:00,Sri Jayawardanapura Kotte,29.259682
10/7/2021 12:00,Thimbirigasyaya,29.259682
10/8/2021 12:00,Colombo,62.453625
10/8/2021 12:00,Dehiwala,62.453625
10/8/2021 12:00,Homagama,58.848026
10/8/2021 12:00,Kaduwela,59.41308
10/8/2021 12:00,Kesbewa,56.196568
10/8/2021 12:00,Kolonnawa,62.453625
10/8/2021 12:00,Maharagama,62.453625
10/8/2021 12:00,Moratuwa,56.196568
10/8/2021 12:00,Padukka,57.280895
10/8/2021 12:00,Ratmalana,56.196568
10/8/2021 12:00,Seethawaka,58.46554
10/8/2021 12:00,Sri Jayawardanapura Kotte,62.453625
10/8/2021 12:00,Thimbirigasyaya,62.453625
10/9/2021 12:00,Colombo,43.66386
10/9/2021 12:00,Dehiwala,43.66386
10/9/2021 12:00,Homagama,48.41548
10/9/2021 12:00,Kaduwela,51.365376
10/9/2021 12:00,Kesbewa,40.753483
10/9/2021 12:00,Kolonnawa,43.66386
10/9/2021 12:00,Maharagama,43.66386
10/9/2021 12:00,Moratuwa,40.753483
10/9/2021 12:00,Padukka,54.768208
10/9/2021 12:00,Ratmalana,40.753483
10/9/2021 12:00,Seethawaka,60.620247
10/9/2021 12:00,Sri Jayawardanapura Kotte,43.66386
10/9/2021 12:00,Thimbirigasyaya,43.66386
10/10/2021 12:00,Colombo,46.352863
10/10/2021 12:00,Dehiwala,46.352863
10/10/2021 12:00,Homagama,106.73117
10/10/2021 12:00,Kaduwela,115.20552
10/10/2021 12:00,Kesbewa,54.734947
10/10/2021 12:00,Kolonnawa,46.352863
10/10/2021 12:00,Maharagama,46.352863
10/10/2021 12:00,Moratuwa,54.734947
10/10/2021 12:00,Padukka,192.48517
10/10/2021 12:00,Ratmalana,54.734947
10/10/2021 12:00,Seethawaka,208.89777
10/10/2021 12:00,Sri Jayawardanapura Kotte,46.352863
10/10/2021 12:00,Thimbirigasyaya,46.352863
10/11/2021 12:00,Colombo,256.23828
10/11/2021 12:00,Dehiwala,256.23828
10/11/2021 12:00,Homagama,232.9079
10/11/2021 12:00,Kaduwela,256.22183
10/11/2021 12:00,Kesbewa,236.70572
10/11/2021 12:00,Kolonnawa,256.23828
10/11/2021 12:00,Maharagama,256.23828
10/11/2021 12:00,Moratuwa,236.70572
10/11/2021 12:00,Padukka,210.87445
10/11/2021 12:00,Ratmalana,236.70572
10/11/2021 12:00,Seethawaka,257.41953
